time,PM2.5,PM2.5(t-1),PM2.5(t-3),PM2.5(t-6),PM2.5(t-12),PM2.5(t-24),Wind Speed(t-3),Relative Humidity(t-2),Temperature(t-6),Cloud Cover(t-2),Precipitation(t-1),PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h,Hour,Month,Weekend,ISO Week,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Season_Fall,Season_Spring,Season_Summer,Season_Winter
2025-08-02 21:00:00-04:00,30.9,25.5,7.6,7.3,10.0,41.6,4.1,55.0,25.5,100.0,0.0,22.38333333333333,15.955690457357615,21,8,1,31,False,False,True,False,False,False,False,False,False,True,False
2025-08-02 22:00:00-04:00,32.2,30.9,8.8,7.4,9.0,44.5,5.1,73.0,25.4,98.0,0.0,21.870833333333334,15.402356656684345,22,8,1,31,False,False,True,False,False,False,False,False,False,True,False
2025-08-02 23:00:00-04:00,33.1,32.2,25.5,7.3,9.3,46.9,2.7,77.0,25.2,68.0,0.0,21.29583333333333,14.66739890299942,23,8,1,31,False,False,True,False,False,False,False,False,False,True,False
2025-08-03 00:00:00-04:00,34.2,33.1,30.9,7.6,8.5,48.0,1.8,78.0,25.0,65.0,0.0,20.720833333333335,13.821092235409926,0,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 01:00:00-04:00,34.6,34.2,32.2,8.8,7.1,46.9,1.5,84.0,23.7,100.0,0.0,20.208333333333332,13.012532977585574,1,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 02:00:00-04:00,33.4,34.6,33.1,25.5,7.1,44.7,4.0,85.0,21.7,55.0,0.0,19.7375,12.271133057779855,2,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 03:00:00-04:00,31.3,33.4,34.2,30.9,7.3,41.7,2.5,86.0,20.8,7.0,0.0,19.304166666666664,11.628655728757709,3,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 04:00:00-04:00,28.1,31.3,34.6,32.2,7.4,36.0,1.0,88.0,20.3,7.0,0.0,18.974999999999998,11.240851352563704,4,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 05:00:00-04:00,24.4,28.1,33.4,33.1,7.3,28.7,1.1,91.0,19.3,15.0,0.0,18.79583333333333,11.112643765066611,5,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 06:00:00-04:00,21.4,24.4,31.3,34.2,7.6,21.9,0.8,94.0,19.0,0.0,0.0,18.775000000000002,11.107038504832175,6,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 07:00:00-04:00,19.4,21.4,28.1,34.6,8.8,17.2,2.4,94.0,18.7,0.0,0.0,18.866666666666664,11.10255225912786,7,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 08:00:00-04:00,14.0,19.4,24.4,33.4,25.5,14.9,4.6,90.0,18.2,0.0,0.0,18.829166666666666,11.118041709279284,8,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 09:00:00-04:00,13.3,14.0,21.4,31.3,30.9,10.0,4.5,87.0,17.9,0.0,0.0,18.966666666666665,11.024110598717344,9,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 10:00:00-04:00,12.9,13.3,19.4,28.1,32.2,9.0,6.3,80.0,17.4,0.0,0.0,19.129166666666666,10.898842346449097,10,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 11:00:00-04:00,11.0,12.9,14.0,24.4,33.1,9.3,4.0,67.0,17.0,0.0,0.0,19.2,10.837535416922147,11,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 12:00:00-04:00,11.0,11.0,13.3,21.4,34.2,8.5,4.3,56.0,16.5,0.0,0.0,19.304166666666664,10.74181100295415,12,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 13:00:00-04:00,12.4,11.0,12.9,19.4,34.6,7.1,5.6,46.0,17.5,0.0,0.0,19.525000000000002,10.532444697426437,13,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 14:00:00-04:00,13.9,12.4,11.0,14.0,33.4,7.1,6.9,40.0,19.1,0.0,0.0,19.808333333333334,10.271908364528656,14,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 15:00:00-04:00,15.5,13.9,11.0,13.3,31.3,7.3,6.7,38.0,21.0,0.0,0.0,20.15,9.969693205344589,15,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 16:00:00-04:00,17.1,15.5,12.4,12.9,28.1,7.4,6.7,37.0,23.3,0.0,0.0,20.554166666666667,9.620855026933611,16,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 17:00:00-04:00,18.0,17.1,13.9,11.0,24.4,7.3,6.6,36.0,25.0,1.0,0.0,21.0,9.219497298377009,17,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 18:00:00-04:00,18.7,18.0,15.5,11.0,21.4,7.6,3.7,36.0,26.1,4.0,0.0,21.462500000000002,8.786294292322712,18,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 19:00:00-04:00,19.2,18.7,17.1,12.4,19.4,8.8,2.3,39.0,26.9,1.0,0.0,21.895833333333332,8.381785591993108,19,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 20:00:00-04:00,23.1,19.2,18.0,13.9,14.0,25.5,6.7,43.0,27.6,0.0,0.0,21.795833333333334,8.351176910897037,20,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 21:00:00-04:00,25.3,23.1,18.7,15.5,13.3,30.9,9.7,48.0,28.1,0.0,0.0,21.5625,8.16183123633619,21,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 22:00:00-04:00,26.5,25.3,19.2,17.1,12.9,32.2,11.1,56.0,28.0,0.0,0.0,21.325,7.918127248941705,22,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-03 23:00:00-04:00,28.5,26.5,23.1,18.0,11.0,33.1,5.6,62.0,27.4,1.0,0.0,21.133333333333333,7.672574913097936,23,8,1,31,False,False,False,True,False,False,False,False,False,True,False
2025-08-04 00:00:00-04:00,31.1,28.5,25.3,18.7,11.0,34.2,4.9,69.0,26.3,0.0,0.0,21.004166666666666,7.4663581231539355,0,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 01:00:00-04:00,33.5,31.1,26.5,19.2,12.4,34.6,4.0,70.0,24.8,0.0,0.0,20.958333333333332,7.382171040782019,1,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 02:00:00-04:00,35.7,33.5,28.5,23.1,13.9,33.4,3.7,75.0,22.8,0.0,0.0,21.054166666666664,7.5634118805840975,2,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 03:00:00-04:00,37.1,35.7,31.1,25.3,15.5,31.3,3.6,77.0,22.0,0.0,0.0,21.29583333333333,7.985883151545812,3,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 04:00:00-04:00,37.0,37.1,33.5,26.5,17.1,28.1,4.4,79.0,21.3,0.0,0.0,21.666666666666668,8.50532654929505,4,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 05:00:00-04:00,35.4,37.0,35.7,28.5,18.0,24.4,3.8,82.0,20.7,0.0,0.0,22.125,8.94408961999113,5,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 06:00:00-04:00,33.4,35.4,37.1,31.1,18.7,21.4,3.5,85.0,20.0,0.0,0.0,22.625,9.232562883149111,6,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 07:00:00-04:00,33.8,33.4,37.0,33.5,19.2,19.4,3.4,87.0,19.4,0.0,0.0,23.224999999999998,9.478499697828628,7,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 08:00:00-04:00,43.2,33.8,35.4,35.7,23.1,14.0,2.7,90.0,18.8,0.0,0.0,24.441666666666666,10.096788842376295,8,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 09:00:00-04:00,41.6,43.2,33.4,37.1,25.3,13.3,3.6,86.0,18.2,0.0,0.0,25.620833333333334,10.387366037085817,9,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 10:00:00-04:00,41.0,41.6,33.8,37.0,26.5,12.9,5.0,79.0,17.8,0.0,0.0,26.791666666666668,10.474478991574024,10,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 11:00:00-04:00,46.4,41.0,43.2,35.4,28.5,11.0,2.0,68.0,17.5,0.0,0.0,28.266666666666666,10.645132248107965,11,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 12:00:00-04:00,51.0,46.4,41.6,33.4,31.1,11.0,1.8,54.0,17.1,0.0,0.0,29.933333333333334,10.951143147264672,12,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 13:00:00-04:00,53.8,51.0,41.0,33.8,33.5,12.4,3.4,43.0,18.3,0.0,0.0,31.65833333333333,11.323539033000323,13,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 14:00:00-04:00,54.6,53.8,46.4,43.2,35.7,13.9,5.0,37.0,20.2,0.0,0.0,33.354166666666664,11.592838087695956,14,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 15:00:00-04:00,54.8,54.6,51.0,41.6,37.1,15.5,6.3,33.0,22.4,0.0,0.0,34.99166666666667,11.735969112710311,15,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 16:00:00-04:00,54.9,54.8,53.8,41.0,37.0,17.1,6.1,29.0,25.3,0.0,0.0,36.56666666666667,11.766853469798448,16,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 17:00:00-04:00,55.5,54.9,54.6,46.4,35.4,18.0,5.9,26.0,27.8,42.0,0.0,38.12916666666667,11.683711410285609,17,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 18:00:00-04:00,58.0,55.5,54.8,51.0,33.4,18.7,4.1,25.0,29.5,67.0,0.0,39.766666666666666,11.595938819321477,18,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 19:00:00-04:00,61.9,58.0,54.9,53.8,33.8,19.2,2.3,26.0,30.9,100.0,0.0,41.545833333333334,11.578915589634526,19,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 20:00:00-04:00,39.6,61.9,55.5,54.6,43.2,23.1,6.5,36.0,32.2,99.0,0.0,42.233333333333334,10.906386906868665,20,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 21:00:00-04:00,42.0,39.6,58.0,54.8,41.6,25.3,12.0,44.0,33.0,2.0,0.0,42.92916666666667,10.294636812508088,21,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 22:00:00-04:00,40.3,42.0,61.9,54.9,41.0,26.5,14.6,47.0,33.2,5.0,0.0,43.50416666666667,9.7056451151609,22,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-04 23:00:00-04:00,39.6,40.3,39.6,55.5,46.4,28.5,9.0,52.0,32.5,1.0,0.0,43.96666666666667,9.211461040071276,23,8,0,32,False,True,False,False,False,False,False,False,False,True,False
2025-08-05 00:00:00-04:00,41.7,39.6,42.0,58.0,51.0,31.1,4.3,63.0,30.3,13.0,0.0,44.40833333333333,8.813227048844828,0,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 01:00:00-04:00,44.4,41.7,40.3,61.9,53.8,33.5,2.4,65.0,27.5,35.0,0.0,44.86249999999999,8.502010631762703,1,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 02:00:00-04:00,46.3,44.4,39.6,39.6,54.6,35.7,3.4,69.0,25.6,0.0,0.0,45.304166666666674,8.277706002671513,2,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 03:00:00-04:00,48.7,46.3,41.7,42.0,54.8,37.1,4.1,75.0,24.8,8.0,0.0,45.787499999999994,8.11489840274996,3,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 04:00:00-04:00,50.4,48.7,44.4,40.3,54.9,37.0,3.7,81.0,23.8,98.0,0.0,46.34583333333333,7.943166555444594,4,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 05:00:00-04:00,50.6,50.4,46.3,39.6,55.5,35.4,2.4,83.0,23.0,91.0,0.0,46.979166666666664,7.632366956738658,5,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 06:00:00-04:00,50.4,50.6,48.7,41.7,58.0,33.4,1.0,85.0,22.3,99.0,0.0,47.6875,7.08668761159578,6,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 07:00:00-04:00,50.3,50.4,50.4,44.4,61.9,33.8,0.5,88.0,21.6,97.0,0.0,48.375,6.452855788415252,7,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 08:00:00-04:00,32.9,50.3,50.6,46.3,39.6,43.2,0.6,90.0,20.9,100.0,0.0,47.94583333333333,7.1200255963550365,8,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 09:00:00-04:00,33.5,32.9,50.4,48.7,42.0,41.6,1.4,82.0,20.7,100.0,0.0,47.60833333333334,7.609085911316443,9,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 10:00:00-04:00,32.2,33.5,50.3,50.4,40.3,41.0,4.8,71.0,20.5,100.0,0.0,47.241666666666674,8.135211531771251,10,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 11:00:00-04:00,31.0,32.2,32.9,50.6,39.6,46.4,4.5,70.0,20.3,100.0,0.0,46.6,8.78580871534351,11,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 12:00:00-04:00,32.1,31.0,33.5,50.4,41.7,51.0,5.7,61.0,19.9,100.0,0.0,45.8125,9.21101951114967,12,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 13:00:00-04:00,38.5,32.1,32.2,50.3,44.4,53.8,5.2,54.0,21.0,100.0,0.0,45.175000000000004,9.163502747786623,13,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 14:00:00-04:00,41.4,38.5,31.0,32.9,46.3,54.6,4.0,45.0,22.8,100.0,0.0,44.625,8.967247166166873,14,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 15:00:00-04:00,42.1,41.4,32.1,33.5,48.7,54.8,3.6,41.0,23.8,81.0,0.0,44.09583333333333,8.71178507972733,15,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 16:00:00-04:00,41.7,42.1,38.5,32.2,50.4,54.9,4.6,38.0,25.9,100.0,0.0,43.54583333333333,8.411533446853413,16,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 17:00:00-04:00,41.3,41.7,41.4,31.0,50.6,55.5,5.1,39.0,28.0,100.0,0.0,42.95416666666666,8.02463485105404,17,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 18:00:00-04:00,38.2,41.3,42.1,32.1,50.4,58.0,7.9,42.0,29.5,100.0,0.0,42.12916666666666,7.404374686140022,18,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 19:00:00-04:00,32.1,38.2,41.7,38.5,50.3,61.9,9.2,48.0,30.3,100.0,0.0,40.887499999999996,6.371356588875426,19,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 20:00:00-04:00,48.0,32.1,41.3,41.4,32.9,39.6,9.7,51.0,31.0,100.0,0.0,41.2375,6.526388741103122,20,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 21:00:00-04:00,43.0,48.0,38.2,42.1,33.5,42.0,9.0,52.0,30.5,100.0,0.0,41.27916666666666,6.5346553860544425,21,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 22:00:00-04:00,40.0,43.0,32.1,41.7,32.2,40.3,8.1,56.0,29.8,100.0,0.0,41.266666666666666,6.536896396054569,22,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-05 23:00:00-04:00,37.7,40.0,48.0,41.3,31.0,39.6,7.7,65.0,28.9,100.0,0.0,41.1875,6.569383036348121,23,8,0,32,False,False,False,False,False,True,False,False,False,True,False
2025-08-06 00:00:00-04:00,36.1,37.7,43.0,38.2,32.1,41.7,5.2,71.0,27.4,100.0,0.0,40.954166666666666,6.649352970592991,0,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 01:00:00-04:00,34.9,36.1,40.0,32.1,38.5,44.4,4.1,78.0,26.7,100.0,0.0,40.55833333333333,6.717719376632671,1,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 02:00:00-04:00,33.9,34.9,37.7,48.0,41.4,46.3,2.4,82.0,25.6,100.0,0.0,40.041666666666664,6.733751242591243,2,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 03:00:00-04:00,33.4,33.9,36.1,43.0,42.1,48.7,2.4,86.0,24.4,100.0,0.0,39.40416666666666,6.601348950859376,3,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 04:00:00-04:00,33.3,33.4,34.9,40.0,41.7,50.4,2.6,87.0,23.9,100.0,0.0,38.69166666666667,6.277836560795103,4,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 05:00:00-04:00,33.1,33.3,33.9,37.7,41.3,50.6,2.8,87.0,23.3,100.0,0.0,37.9625,5.835261068635079,5,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 06:00:00-04:00,32.2,33.1,33.4,36.1,38.2,50.4,3.7,87.0,22.9,100.0,0.0,37.204166666666666,5.307376258908067,6,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 07:00:00-04:00,30.9,32.2,33.3,34.9,32.1,50.3,5.9,84.0,22.4,100.0,0.0,36.395833333333336,4.664526553790036,7,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 08:00:00-04:00,11.8,30.9,33.1,33.9,48.0,32.9,5.5,84.0,22.1,100.0,0.0,35.516666666666666,6.835372619000196,8,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 09:00:00-04:00,13.1,11.8,32.2,33.4,43.0,33.5,5.1,81.0,21.8,100.0,0.0,34.666666666666664,8.224336456208823,9,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 10:00:00-04:00,17.8,13.1,30.9,33.3,40.0,32.2,7.1,78.0,21.7,100.0,0.0,34.06666666666667,8.908894757325369,10,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 11:00:00-04:00,24.5,17.8,11.8,33.1,37.7,31.0,7.5,73.0,21.4,100.0,0.0,33.795833333333334,9.1028652520566,11,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 12:00:00-04:00,32.4,24.5,13.1,32.2,36.1,32.1,8.5,64.0,21.1,100.0,0.0,33.80833333333333,9.10064100306482,12,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 13:00:00-04:00,38.6,32.4,17.8,30.9,34.9,38.5,7.9,54.0,21.3,92.0,0.0,33.8125,9.102905054694387,13,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 14:00:00-04:00,41.1,38.6,24.5,11.8,33.9,41.4,7.4,44.0,22.1,100.0,0.0,33.800000000000004,9.092232709965794,14,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 15:00:00-04:00,40.7,41.1,32.4,13.1,33.4,42.1,7.9,43.0,23.3,100.0,0.0,33.74166666666667,9.041013634334918,15,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 16:00:00-04:00,37.4,40.7,38.6,17.8,33.3,41.7,9.6,41.0,24.9,100.0,0.0,33.5625,8.918218407575326,16,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 17:00:00-04:00,32.0,37.4,41.1,24.5,33.1,41.3,10.6,41.0,26.6,100.0,0.0,33.175000000000004,8.76818606990749,17,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 18:00:00-04:00,25.8,32.0,40.7,32.4,32.2,38.2,12.3,43.0,28.4,100.0,0.0,32.65833333333333,8.824369255285117,18,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 19:00:00-04:00,20.9,25.8,37.4,38.6,30.9,32.1,13.0,48.0,28.4,100.0,0.0,32.19166666666667,9.145486730416808,19,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 20:00:00-04:00,17.6,20.9,32.0,41.1,11.8,48.0,12.2,52.0,28.5,100.0,0.1,30.925,8.964240553200826,20,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 21:00:00-04:00,16.5,17.6,25.8,40.7,13.1,43.0,10.0,55.0,27.1,100.0,0.0,29.820833333333336,9.043949655007868,21,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 22:00:00-04:00,16.8,16.5,20.9,37.4,17.8,40.0,8.0,57.0,25.6,100.0,0.1,28.854166666666668,9.147913954019412,22,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-06 23:00:00-04:00,18.0,16.8,17.6,32.0,24.5,37.7,6.5,68.0,24.7,100.0,0.3,28.03333333333333,9.20333902860046,23,8,0,32,False,False,False,False,False,False,True,False,False,True,False
2025-08-07 00:00:00-04:00,19.3,18.0,16.5,25.8,32.4,36.1,2.3,72.0,24.4,100.0,0.3,27.333333333333332,9.20201616219367,0,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 01:00:00-04:00,21.4,19.3,16.8,20.9,38.6,34.9,2.3,77.0,23.7,100.0,0.1,26.770833333333332,9.131716309304695,1,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 02:00:00-04:00,23.5,21.4,18.0,17.6,41.1,33.9,1.3,79.0,23.0,100.0,0.0,26.337500000000002,9.024835901193796,2,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 03:00:00-04:00,23.9,23.5,19.3,16.5,40.7,33.4,2.7,79.0,21.9,100.0,0.0,25.941666666666666,8.909199772129275,3,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 04:00:00-04:00,23.8,23.9,21.4,16.8,37.4,33.3,4.6,78.0,21.4,100.0,0.0,25.545833333333334,8.778133859652018,4,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 05:00:00-04:00,24.6,23.8,23.5,18.0,32.0,33.1,5.1,78.0,20.9,66.0,0.0,25.191666666666663,8.630326542598622,5,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 06:00:00-04:00,25.6,24.6,23.9,19.3,25.8,32.2,4.8,82.0,20.5,56.0,0.0,24.916666666666668,8.501491770203556,6,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 07:00:00-04:00,26.7,25.6,23.8,21.4,20.9,30.9,4.8,83.0,20.3,20.0,0.0,24.74166666666667,8.415767637449031,7,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 08:00:00-04:00,17.5,26.7,24.6,23.5,17.6,11.8,7.0,85.0,20.2,14.0,0.0,24.979166666666668,8.10952092975554,8,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 09:00:00-04:00,17.8,17.5,25.6,23.9,16.5,13.1,5.4,84.0,20.0,17.0,0.0,25.174999999999997,7.863191629910457,9,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 10:00:00-04:00,18.2,17.8,26.7,23.8,16.8,17.8,8.5,78.0,19.5,1.0,0.0,25.191666666666666,7.847287909604827,10,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 11:00:00-04:00,18.6,18.2,17.5,24.6,18.0,24.5,7.4,67.0,19.3,1.0,0.0,24.945833333333336,7.961482228540143,11,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 12:00:00-04:00,17.7,18.6,17.8,25.6,19.3,32.4,6.6,56.0,19.0,0.0,0.0,24.333333333333332,7.928466416031738,12,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 13:00:00-04:00,16.1,17.7,18.2,26.7,21.4,38.6,7.6,49.0,19.7,3.0,0.0,23.395833333333332,7.486072817698362,13,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 14:00:00-04:00,13.3,16.1,18.6,17.5,23.5,41.1,7.2,43.0,21.2,40.0,0.0,22.237499999999997,6.741294708572259,14,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 15:00:00-04:00,10.0,13.3,17.7,17.8,23.9,40.7,7.5,41.0,22.9,19.0,0.0,20.958333333333332,5.95219482110625,15,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 16:00:00-04:00,7.1,10.0,16.1,18.2,23.8,37.4,7.2,44.0,24.6,35.0,0.0,19.695833333333333,5.510186548303037,16,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 17:00:00-04:00,5.7,7.1,13.3,18.6,24.6,32.0,10.7,42.0,26.0,29.0,0.0,18.6,5.571667457850286,17,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 18:00:00-04:00,4.6,5.7,10.0,17.7,25.6,25.8,13.4,41.0,27.6,8.0,0.0,17.716666666666665,6.041283096269673,18,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 19:00:00-04:00,4.8,4.6,7.1,16.1,26.7,20.9,13.8,45.0,28.6,1.0,0.0,17.04583333333333,6.545292311980703,19,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 20:00:00-04:00,11.1,4.8,5.7,13.3,17.5,17.6,12.3,44.0,27.9,0.0,0.0,16.775000000000002,6.654926256410301,20,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 21:00:00-04:00,11.6,11.1,4.6,10.0,17.8,16.5,11.1,45.0,27.1,0.0,0.0,16.570833333333333,6.738370282046644,21,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 22:00:00-04:00,12.2,11.6,4.8,7.1,18.2,16.8,10.5,52.0,26.6,0.0,0.0,16.379166666666666,6.7967370155074684,22,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-07 23:00:00-04:00,13.0,12.2,11.1,5.7,18.6,18.0,8.9,57.0,25.7,0.0,0.0,16.17083333333333,6.821480087173788,23,8,0,32,False,False,False,False,True,False,False,False,False,True,False
2025-08-08 00:00:00-04:00,13.9,13.0,11.6,4.6,17.7,19.3,6.7,60.0,25.3,0.0,0.0,15.945833333333333,6.802811386009578,0,8,0,32,True,False,False,False,False,False,False,False,False,True,False
2025-08-08 01:00:00-04:00,14.6,13.9,12.2,4.8,16.1,21.4,3.6,69.0,24.3,0.0,0.0,15.6625,6.706700899586928,1,8,0,32,True,False,False,False,False,False,False,False,False,True,False
2025-08-08 02:00:00-04:00,14.8,14.6,13.0,11.1,13.3,23.5,1.0,72.0,22.8,0.0,0.0,15.299999999999999,6.496487345180112,2,8,0,32,True,False,False,False,False,False,False,False,False,True,False
2025-08-08 03:00:00-04:00,14.4,14.8,13.9,11.6,10.0,23.9,1.8,74.0,21.8,0.0,0.0,14.904166666666667,6.233812370184481,3,8,0,32,True,False,False,False,False,False,False,False,False,True,False
2025-08-08 04:00:00-04:00,13.6,14.4,14.6,12.2,7.1,23.8,2.3,77.0,21.2,0.0,0.0,14.479166666666666,5.941817842660671,4,8,0,32,True,False,False,False,False,False,False,False,False,True,False
2025-08-08 05:00:00-04:00,13.0,13.6,14.8,13.0,5.7,24.6,3.0,80.0,20.5,0.0,0.0,13.995833333333332,5.541031073935359,5,8,0,32,True,False,False,False,False,False,False,False,False,True,False
